flaeche,last_kW,geometry,nodes,building,building:levels,power,ways,Erzeugungsleistung,Netzanschluss
1380.5711413110166,9.456912317980464,"POLYGON ((507597.8697979613 5408124.255767666, 507593.4917925133 5408153.863390429, 507589.0307959525 5408152.745708224, 507587.7244182727 5408163.49330609, 507594.1892476917 5408164.524781098, 507591.92455609445 5408183.730509536, 507618.9950097191 5408187.702498945, 507620.8100441299 5408175.365983994, 507614.52100426384 5408174.612622901, 507617.2013138674 5408152.094840613, 507609.5325138136 5408151.250674549, 507611.22489980754 5408137.346604991, 507621.1165013024 5408139.027520547, 507622.06330433406 5408128.279440162, 507597.8697979613 5408124.255767666))","[927182507, 1414720713, 1414720705, 927182390, 927182407, 927182333, 927182370, 927182449, 1414720718, 1414720686, 1414720683, 1414720671, 1414720674, 927182466, 927182507]",yes,1,,,0.0,
1069.3752230648042,7.3252202779939095,"POLYGON ((507699.17311413307 5407841.409233336, 507679.389248404 5407837.791473809, 507677.1558546785 5407849.938413487, 507669.06913544034 5407848.459969346, 507666.8875299137 5407860.329079293, 507658.61002780305 5407858.8170398455, 507656.25097797567 5407871.64190426, 507692.4062411973 5407878.23900773, 507699.17311413307 5407841.409233336))","[927182471, 927182470, 927182348, 927182418, 927182362, 927182484, 927182336, 927182423, 927182471]",yes,1,,,0.0,
272.80310189717284,1.868701247995634,"POLYGON ((507670.30058397976 5407887.112695593, 507668.1039292454 5407899.259690169, 507689.83960566396 5407903.180234041, 507692.04366146243 5407891.022141812, 507670.30058397976 5407887.112695593))","[927182388, 927182419, 927182448, 927182350, 927182388]",yes,1,,,0.0,
2970.686960213283,8.91206088063985,"POLYGON ((507634.83857377054 5407894.245192477, 507620.5353544521 5407973.172942078, 507656.9836426385 5407979.736869925, 507671.2873606182 5407900.809212302, 507634.83857377054 5407894.245192477))","[927182366, 927182465, 927182424, 927182330, 927182366]",commercial,1,,,0.0,
421.6670039394411,4.216670039394411,"POLYGON ((507548.292011271 5407921.840292857, 507538.1526645544 5407918.51397552, 507529.6402276009 5407944.314320341, 507527.6593167399 5407943.666911322, 507524.4312106498 5407953.478170395, 507536.5440674432 5407957.451864657, 507548.292011271 5407921.840292857))","[927182497, 927182373, 927182452, 927182318, 927182354, 927182393, 927182497]",industrial,1,,,0.0,
374.2883900454525,1.1228651701363574,"POLYGON ((507601.2387121187 5407935.440493301, 507586.3382302392 5407930.317904266, 507578.8628979607 5407954.36322319, 507593.77338186814 5407957.484889558, 507601.2387121187 5407935.440493301))","[927182417, 927182437, 927182468, 927182377, 927182417]",warehouse,1,,,0.0,
6255.298868494595,62.55298868494595,"POLYGON ((507838.40787274274 5408337.763616221, 507931.4539015694 5408350.333984893, 507941.1332275246 5408284.16181173, 507847.277539419 5408272.4683291, 507844.6670180285 5408291.706823214, 507838.40787274274 5408337.763616221))","[927182332, 927182420, 927182389, 927182404, 1418382289, 927182332]",yes,1,,,466.56,"Mittelspannung,"
341.21533203419045,4.094583984410286,"POLYGON ((507580.6368940756 5407956.033060378, 507578.4019369905 5407969.525099687, 507603.02913552313 5407973.582624037, 507605.26413538464 5407960.101710616, 507580.6368940756 5407956.033060378))","[927182401, 927182344, 927182453, 927182482, 927182401]",commercial,4,,,0.0,
974.4872238768324,6.675237483556303,"POLYGON ((507588.0988849245 5407882.364996659, 507572.42655366776 5407905.054135664, 507601.5684550333 5407925.058408133, 507617.23349388724 5407902.380456269, 507588.0988849245 5407882.364996659))","[927182499, 927182335, 927182356, 927182469, 927182499]",yes,1,,,0.0,
14773.274183475205,44.31982255042561,"POLYGON ((507707.7213385129 5408114.901883004, 507697.15118065133 5408190.188500149, 507743.1836872084 5408196.610582178, 507744.54764030327 5408186.896906592, 507813.84215092816 5408196.564450163, 507810.1428790952 5408222.893576749, 507874.8651718334 5408231.932981338, 507880.47020779515 5408192.000344282, 507890.7289578736 5408193.4376990665, 507898.0246040418 5408141.468615976, 507707.7213385129 5408114.901883004))","[927182501, 927182441, 927182357, 927182402, 927182457, 927182500, 927182386, 927182360, 927182323, 927182403, 927182501]",commercial,1,,,0.0,
1467.5503942094308,40.210880801338405,"POLYGON ((507508.3251975875 5407949.665877889, 507524.20755335706 5407901.542969808, 507519.2621419705 5407900.246832701, 507521.17782464466 5407894.835820631, 507506.01271252753 5407889.868717181, 507504.0012348473 5407895.5686269775, 507500.19373577874 5407894.107292143, 507489.25668314967 5407927.296717642, 507481.97864185425 5407924.908099378, 507477.1228858308 5407938.896898166, 507508.3251975875 5407949.665877889))","[927182408, 927182433, 1382194574, 1382194560, 1382194552, 1382194561, 927182352, 927182467, 927182485, 927182371, 927182408]",office,4,,,0.0,
464.91541407196905,3.184670586392988,"POLYGON ((507450.0734994738 5407725.474174663, 507449.6559304931 5407735.867263986, 507452.4964536325 5407735.97109764, 507452.2838264655 5407741.295473442, 507451.673378845 5407753.211224949, 507460.1948917135 5407753.544965722, 507461.4339039268 5407760.1496426305, 507465.77177864476 5407760.277715192, 507467.5863527883 5407726.164524379, 507450.0734994738 5407725.474174663))","[929224311, 929224290, 929224220, 929224224, 1418559447, 1418559450, 1418559451, 929224274, 929224235, 929224311]",yes,1,,,0.0,
145.5901774900996,0.9972927158071823,"POLYGON ((507443.67170448165 5407748.353896555, 507428.8011619011 5407747.833876999, 507428.4944459134 5407757.693537985, 507442.4983189697 5407758.590353118, 507443.67170448165 5407748.353896555))","[929224280, 929224225, 929224257, 929224231, 929224280]",yes,1,,,0.0,
780.0578438109357,5.34339623010491,"POLYGON ((507372.48658241914 5407826.172961112, 507372.62971089117 5407823.394099899, 507373.1508274313 5407823.417019939, 507374.9153141044 5407787.880857371, 507359.25245881616 5407787.115420542, 507357.4954262673 5407822.640481399, 507364.17447760573 5407822.971650155, 507363.4579932647 5407837.521812115, 507380.31706357 5407838.344422065, 507380.89776978845 5407826.595365265, 507372.48658241914 5407826.172961112))","[1312920748, 1312920746, 929224246, 929224292, 929224230, 929224218, 1312920744, 929224239, 929224272, 929224234, 1312920748]",yes,1,,,0.0,
319.61636554551364,2.1893721039867686,"POLYGON ((507422.66275632515 5407721.713767876, 507421.9681577666 5407736.241717082, 507427.5977344848 5407736.515986461, 507427.67333822267 5407734.859773314, 507446.0814170779 5407735.7402212, 507446.7004836408 5407722.857371619, 507422.66275632515 5407721.713767876))","[1312920726, 929224233, 1312920738, 1312920737, 929224298, 929224249, 1312920726]",yes,1,,,0.0,
2804.3105592220886,19.209527330671307,"POLYGON ((507264.8727139188 5407708.222528207, 507263.3723856877 5407733.054163973, 507281.3035414466 5407733.811170809, 507280.58604565327 5407749.295100248, 507285.4742721733 5407749.557144324, 507285.34383650136 5407753.892291711, 507320.4424075521 5407755.57224665, 507320.34570372675 5407756.550345454, 507333.31455954374 5407757.501111985, 507333.9428499889 5407748.57562894, 507335.2197934045 5407748.766280518, 507335.41511830117 5407745.353863922, 507334.04971252615 5407745.452117356, 507335.04374562885 5407731.90277608, 507333.48053042754 5407731.711748828, 507334.38093550905 5407711.20354478, 507264.8727139188 5407708.222528207))","[929224223, 929224221, 929224263, 929224243, 929224229, 929224210, 1416570307, 1416570308, 929224289, 1416570291, 1416570292, 1416570287, 1416570289, 1416570277, 1416570276, 929224255, 929224223]",yes,1,,,0.0,
876.5582869617085,6.004424265687703,"POLYGON ((507301.29144712066 5407806.448265154, 507330.59883817204 5407807.742769487, 507331.9225361335 5407777.886394354, 507302.61497421697 5407776.602999473, 507301.29144712066 5407806.448265154))","[929224236, 929224261, 929224211, 929224241, 929224236]",yes,1,,,0.0,
462.3787666862079,3.167294551800524,"POLYGON ((507297.10169608536 5407822.1944468925, 507328.83133477526 5407823.414292728, 507329.42273015116 5407809.03070576, 507297.1940425707 5407807.6879268065, 507297.10169608536 5407822.1944468925))","[929224219, 929224248, 929224226, 929224258, 929224219]",yes,1,,,0.0,
1060.8233996842334,7.266640287836999,"POLYGON ((507502.4785988434 5407794.131245937, 507516.41638280434 5407794.97257688, 507517.46706153284 5407777.83280954, 507522.0836372512 5407778.116927633, 507524.77810520463 5407734.044823497, 507506.21621685085 5407732.919353324, 507505.3981273014 5407746.324390874, 507503.5218649598 5407777.013698544, 507502.4785988434 5407794.131245937))","[929224247, 929224240, 929224294, 929224273, 929224232, 929224256, 1418559446, 1418559455, 929224247]",yes,1,,,0.0,
1323.074342956186,9.063059249249875,"POLYGON ((507398.78643922845 5407825.940936383, 507400.89290952124 5407826.043771948, 507440.92306715646 5407828.075621635, 507442.21199329646 5407802.721285083, 507436.81736750866 5407802.447313506, 507437.05865768157 5407797.63432, 507430.36491471494 5407797.291928458, 507430.5306843423 5407794.068450893, 507408.36496213515 5407792.949630036, 507408.2217414712 5407795.78407112, 507400.33896884957 5407795.384558193, 507398.78643922845 5407825.940936383))","[929224216, 1416570387, 929224244, 929224296, 929224212, 929224282, 929224276, 929224237, 929224300, 929224222, 929224259, 929224216]",yes,1,,,0.0,
580.4892999680686,3.97635170478127,"POLYGON ((507404.08037741645 5407719.388060493, 507402.58588118525 5407750.43362374, 507421.24346375535 5407751.325436689, 507421.9681577666 5407736.241717082, 507422.66275632515 5407721.713767876, 507422.73072322435 5407720.279868533, 507404.08037741645 5407719.388060493))","[929224238, 929224284, 929224242, 929224233, 1312920726, 929224213, 929224238]",yes,1,,,0.0,
869.7134019947614,5.957536803664116,"POLYGON ((507388.6611367936 5407545.343585854, 507369.99183113687 5407541.683935497, 507369.0607184597 5407546.39597435, 507365.62626857933 5407545.724474494, 507359.63300581794 5407576.208302349, 507362.86929062405 5407576.846188891, 507362.0859350446 5407580.84698729, 507380.9532615381 5407584.540221902, 507388.6611367936 5407545.343585854))","[945446322, 945446342, 945446338, 945446328, 945446323, 945446327, 945446332, 945446330, 945446322]",yes,1,,,0.0,
442.33063287758137,3.0299648352114326,"POLYGON ((507326.9136405146 5407556.189500789, 507322.09561754094 5407580.649931874, 507339.50259687955 5407584.063208171, 507344.3280336263 5407559.602801539, 507326.9136405146 5407556.189500789))","[945446329, 945446341, 945446335, 945446321, 945446329]",yes,1,,,0.0,
61.011713025917956,0.417930234227538,"POLYGON ((507366.0165791942 5407589.311592576, 507365.56822863733 5407595.324863708, 507375.652916279 5407596.094067262, 507376.1086180209 5407590.08080661, 507366.0165791942 5407589.311592576))","[945471851, 945471840, 945471858, 945471832, 945471851]",yes,1,,,0.0,
168.1236536466076,1.151647027479262,"POLYGON ((507373.37643616105 5407602.382830014, 507363.7538515577 5407601.8810282005, 507362.196704343 5407619.342521065, 507371.81942032295 5407619.7220422905, 507373.37643616105 5407602.382830014))","[945471834, 945471837, 945471844, 945471860, 945471834]",yes,1,,,0.0,
365.58337033817344,2.504246086816488,"POLYGON ((507444.2877532478 5407555.911104403, 507443.0021519332 5407562.190042574, 507441.89546233544 5407566.412723085, 507457.23260928784 5407569.679099356, 507456.56040381896 5407572.846318241, 507458.9161864163 5407573.216296824, 507458.60572282 5407574.838847073, 507468.9824912346 5407576.775809476, 507472.04907978926 5407561.584068941, 507444.2877532478 5407555.911104403))","[945471849, 945471853, 945471846, 945471838, 945471852, 945471850, 945471842, 945471856, 945471861, 945471849]",yes,1,,,0.0,
559.4775561371325,3.832421259539358,"POLYGON ((507474.74172541784 5407650.350502721, 507512.3569296802 5407653.291158965, 507513.31632344564 5407638.541254394, 507474.84931905987 5407635.766195417, 507474.74172541784 5407650.350502721))","[945471854, 945471836, 945471862, 945471845, 945471854]",yes,1,,,0.0,
3656.9288517836585,10.970786555350976,"POLYGON ((507395.3379867426 5407553.133755275, 507388.14393161517 5407592.308829624, 507399.768321403 5407594.425172439, 507392.5594889816 5407633.689153598, 507407.4494417389 5407636.410108657, 507405.72671065794 5407645.789895628, 507431.8420622141 5407646.947304719, 507435.8520528574 5407601.187256215, 507441.89546233544 5407566.412723085, 507443.0021519332 5407562.190042574, 507395.3379867426 5407553.133755275))","[945471847, 945471859, 945471848, 945471855, 945471839, 945471841, 945471863, 945471835, 945471846, 945471853, 945471847]",warehouse,1,,,0.0,
219.08091982876815,0.6572427594863044,"POLYGON ((507416.5113761598 5407865.693737499, 507403.2179486827 5407877.2369572, 507411.4043266502 5407886.607651802, 507424.69774886203 5407875.064451415, 507420.5202885744 5407870.278935198, 507416.5113761598 5407865.693737499))","[945477908, 945477907, 945477901, 945477910, 1416570427, 945477908]",commercial,1,,,0.0,
371.85881190967194,2.5472328615812527,"POLYGON ((507792.7111485091 5407812.60343304, 507816.5341815197 5407814.726555467, 507816.60951080645 5407813.348251776, 507817.3711722302 5407798.831557461, 507793.5838265077 5407797.386569769, 507792.7111485091 5407812.60343304))","[1048950258, 1048950209, 1383285185, 1048950232, 1048950273, 1048950258]",yes,1,,,0.0,
280.8084142971792,1.9235376379356774,"POLYGON ((506901.3546770575 5408337.850257306, 506932.1217718137 5408337.643793957, 506932.0597022766 5408328.517310848, 506901.29255726165 5408328.723774583, 506901.3546770575 5408337.850257306))","[1056989244, 1056989254, 1056989257, 1056989250, 1056989244]",yes,1,,,0.0,
306.4743756367244,0.6129487512734488,"POLYGON ((506888.1858001366 5408839.386348446, 506881.7270450489 5408839.911965601, 506882.7773657052 5408833.243530296, 506868.3814886631 5408830.980334274, 506870.1714005449 5408819.655111943, 506887.2894690149 5408822.344084554, 506887.5335399998 5408820.8103477685, 506892.89715334086 5408821.650680249, 506890.93703321286 5408834.087307017, 506889.1100398485 5408833.796031762, 506888.1858001366 5408839.386348446))","[1110561333, 2958406231, 1110561315, 1110561323, 1110561318, 2958406220, 2958406218, 1110561334, 2958406228, 2958406227, 1110561333]",residential,1,,,0.0,
290.30732711127797,1.9886051907122542,"POLYGON ((506952.55108238175 5408328.765099389, 506980.9984733183 5408328.956202134, 506980.9270061771 5408339.160791225, 506952.47966720327 5408338.969688791, 506952.55108238175 5408328.765099389))","[1110561326, 1110561331, 1110561338, 1110561316, 1110561326]",yes,1,,,0.0,
288.17264115592405,1.9739825919180798,"POLYGON ((506854.22458721494 5408825.338139137, 506861.0701946734 5408826.53597873, 506857.34707007144 5408846.396084035, 506856.46661253105 5408846.239376162, 506855.5949792794 5408850.851535851, 506868.5234880768 5408852.768291798, 506867.6210695354 5408858.53649829, 506847.8395950056 5408855.477484533, 506848.75682099373 5408849.587014699, 506849.4098456312 5408849.687861383, 506854.22458721494 5408825.338139137))","[1110561329, 1110561336, 2958406637, 2958406636, 2958406640, 1110561319, 1110561328, 1110561335, 2958406638, 2958406639, 1110561329]",farm_auxiliary,1,,,0.0,
199.6384400093079,1.3675233140637593,"POLYGON ((506844.17880129034 5408303.386373866, 506865.63863351155 5408304.001864755, 506864.8344030387 5408313.416303319, 506844.3651860478 5408313.002120715, 506844.17880129034 5408303.386373866))","[1153263929, 1153264708, 1153264925, 1153264511, 1153263929]",yes,1,,,0.0,
220.18004882975316,1.5082333344838093,"POLYGON ((506817.9994660494 5408302.954179125, 506839.4526844335 5408302.98040241, 506839.05071103625 5408313.58477115, 506818.18517683604 5408313.1590831075, 506817.9994660494 5408302.954179125))","[1153264912, 1153264962, 1153264577, 1153264128, 1153264912]",yes,1,,,0.0,
20.863457424132562,0.14291468335530805,"POLYGON ((507063.5797585425 5408382.762408839, 507067.9092281831 5408383.357043834, 507067.3087924667 5408388.058440472, 507062.7887424507 5408387.2745894315, 507063.5797585425 5408382.762408839))","[1153264832, 1153264756, 1153264170, 1153264469, 1153264832]",yes,1,,,0.0,
153.94429925454324,1.0545184498936213,"POLYGON ((508007.1458194814 5407540.681976381, 508003.0186549412 5407552.20356173, 508008.63858011423 5407554.201412999, 508014.87477890815 5407556.422477816, 508018.9946243853 5407544.900890591, 508007.1458194814 5407540.681976381))","[1240453928, 1240453927, 1349805131, 1240453930, 1240453925, 1240453928]",barn,1,,,0.0,
73.1595911500788,1.0022863987560795,"POLYGON ((507983.3509514568 5407559.178633202, 507979.52814011433 5407568.366269177, 507986.32136412273 5407571.17725619, 507990.1441847419 5407561.989624812, 507983.3509514568 5407559.178633202))","[1240453921, 1240453934, 1240453920, 1240453922, 1240453921]",house,2,,,0.0,
97.04997292777752,0.664792314555276,"POLYGON ((507663.01971373014 5407678.073663149, 507672.46087679814 5407682.288542168, 507676.3042711699 5407673.723231335, 507666.8704367739 5407669.508355964, 507663.01971373014 5407678.073663149))","[1312920721, 1312920724, 1312920719, 1312920716, 1312920721]",yes,1,,,0.0,
1405.1465792080783,9.625254067575336,"POLYGON ((507543.6057228585 5407603.577157815, 507542.5409397563 5407614.769731138, 507563.72239647387 5407616.877091522, 507575.493128855 5407613.836082667, 507589.90753698495 5407609.964974057, 507586.1612025242 5407595.764502569, 507615.5331238206 5407588.1787444325, 507610.7846402386 5407571.45351437, 507575.06015914073 5407581.265037713, 507577.98957965383 5407591.651537772, 507554.0878120463 5407598.133265763, 507555.96533062286 5407604.761057825, 507543.6057228585 5407603.577157815))","[1338430112, 1338430116, 655272753, 655272749, 1338430115, 1338430108, 1338430098, 1338430085, 1338430092, 1338430100, 1338430111, 1338430113, 1338430112]",yes,1,,,0.0,
231.64245077283778,1.5867507877939389,"POLYGON ((507616.0311731086 5407562.056360125, 507635.8139377465 5407556.480794951, 507632.73841955356 5407545.638301312, 507612.95561966614 5407551.213877316, 507616.0311731086 5407562.056360125))","[1338430075, 1338430071, 1338430061, 1338430063, 1338430075]",yes,1,,,130.0,"Mittelspannung,"
513.2375302706981,3.5156770823542822,"POLYGON ((507560.7520924861 5407577.02150474, 507606.83092519786 5407564.022511198, 507603.9087781301 5407553.713819647, 507557.82988239196 5407566.701720982, 507560.7520924861 5407577.02150474))","[1338430089, 1338430077, 1338430068, 1338430082, 1338430089]",yes,1,,,0.0,
885.1041864208696,6.062963676982957,"POLYGON ((507656.9463044428 5407594.549339224, 507680.82374177367 5407589.846609096, 507678.2795727551 5407577.015020627, 507665.4230282692 5407579.542978403, 507660.68460749846 5407555.581075375, 507673.47512569424 5407553.064132192, 507671.1350667901 5407541.244401993, 507647.32350942993 5407545.936147605, 507656.9463044428 5407594.549339224))","[1338430103, 1338430099, 1338430087, 1338430090, 1338430069, 1338430064, 1338430060, 1338430062, 1338430103]",yes,1,,,0.0,
568.3180861228809,3.8929788899417344,"POLYGON ((507637.75035363546 5407557.5505962875, 507624.48118700087 5407561.200820155, 507625.68642604735 5407565.548897787, 507624.2398169231 5407565.947106898, 507632.16512317274 5407594.548785305, 507633.3326845688 5407594.2280104235, 507634.34800129436 5407597.8866264885, 507646.0089348413 5407594.678873103, 507647.8887881227 5407594.158984402, 507637.75035363546 5407557.5505962875))","[1338430072, 1338430074, 1338430079, 1338430081, 1338430104, 1338430102, 1338430109, 655272763, 1338430101, 1338430072]",yes,1,,,0.0,
62.391580103084806,0.6239158010308481,"POLYGON ((508065.5448425772 5407724.9725187, 508067.3100887798 5407722.4850378465, 508067.8249472009 5407721.763228098, 508055.7052064318 5407712.285854126, 508053.35128611926 5407715.784064471, 508065.5448425772 5407724.9725187))","[1350408209, 1350408194, 1350408135, 1350408347, 1350408239, 1350408209]",industrial,1,,,0.0,
303.42008474232017,2.078427580484893,"POLYGON ((508247.7966909043 5407838.45710276, 508245.98609704536 5407841.800408003, 508245.0881655892 5407843.455397413, 508246.89979802264 5407844.3807160705, 508259.4932263006 5407850.791135888, 508271.88679765706 5407828.565944262, 508265.557162065 5407825.277296743, 508259.14085298975 5407835.928248996, 508251.53512927267 5407831.904061678, 508247.7966909043 5407838.45710276))","[1350408146, 1350408205, 1350408182, 8617911188, 1350408293, 1350408190, 1350408420, 1350408323, 1350408376, 1350408146]",house,1,,,50.0,"Niederspannung (= Hausanschluss/Haushaltsstrom),"
1530.329313272135,15.30329313272135,"POLYGON ((508216.20945583284 5407755.55038074, 508238.161726696 5407772.00133614, 508204.1481069371 5407816.505035182, 508182.3349017541 5407800.376785631, 508216.20945583284 5407755.55038074))","[1350408383, 1350408210, 1350408269, 1350408176, 1350408383]",industrial,1,,,0.0,
162.59238914517027,1.1137578656444165,"POLYGON ((508063.25492322363 5407734.984911698, 508074.05584179156 5407742.74850153, 508081.6521974023 5407733.121736171, 508071.2329617415 5407725.358683117, 508063.25492322363 5407734.984911698))","[1350408388, 1350408226, 1350408144, 1350408360, 1350408388]",yes,1,,,0.0,
288.98037014700606,1.9795155355069916,"POLYGON ((508027.3852947984 5407595.636154052, 508027.2020620398 5407590.333463712, 508052.7819174919 5407601.5309334155, 508045.75743780704 5407611.536510562, 508027.8502023995 5407604.14071458, 508027.3852947984 5407595.636154052))","[1350408219, 1350408352, 1350408406, 1350408295, 1350408193, 1350408219]",yes,1,,,0.0,
149.1094838153296,1.0213999641350078,"POLYGON ((508211.37809306214 5407716.625452443, 508205.5389523657 5407724.109194966, 508218.1277782893 5407733.865489798, 508223.7832077631 5407726.526000547, 508211.37809306214 5407716.625452443))","[1350408304, 1350408361, 1350408158, 1350408390, 1350408304]",yes,1,,,0.0,
135.14552911654278,0.925746874448318,"POLYGON ((508173.43731431785 5407761.156913558, 508165.6491819273 5407771.3390847575, 508172.59958174505 5407776.862883307, 508181.9620616167 5407764.259694542, 508175.0987452159 5407759.414100267, 508173.43731431785 5407761.156913558))","[1350408191, 1350408407, 1350408296, 1350408354, 1350408421, 1350408191]",yes,1,,,0.0,
282.815133622115,1.937283665311488,"POLYGON ((508171.46526453306 5407759.475482531, 508158.12518902385 5407776.586058293, 508160.29533944314 5407778.323354991, 508150.08063414425 5407791.503379586, 508157.35444376484 5407796.71637742, 508172.59958174505 5407776.862883307, 508165.6491819273 5407771.3390847575, 508173.43731431785 5407761.156913558, 508171.46526453306 5407759.475482531))","[1350408294, 1350408328, 1350408386, 1350408271, 1350408178, 1350408296, 1350408407, 1350408191, 1350408294]",yes,1,,,0.0,
256.8688716899347,1.7595517710760527,"POLYGON ((508049.45051402115 5407712.843766469, 508041.28136174503 5407722.669842502, 508057.56654081895 5407734.787730428, 508065.5448425772 5407724.9725187, 508053.35128611926 5407715.784064471, 508049.45051402115 5407712.843766469))","[1350408382, 1350408422, 1350408324, 1350408209, 1350408239, 1350408382]",yes,1,,,0.0,
1063.5016717421493,3.190505015226448,"POLYGON ((508248.95678874967 5407788.491476713, 508269.69050504675 5407799.894001809, 508251.53512927267 5407831.904061678, 508247.7966909043 5407838.45710276, 508231.3898718223 5407829.673338749, 508230.5757620309 5407829.238607481, 508237.14882091864 5407816.78702863, 508231.5676449849 5407813.632917667, 508243.98235442734 5407791.985739264, 508246.18971423915 5407793.356289619, 508248.95678874967 5407788.491476713))","[1350408373, 1350408412, 1350408376, 1350408146, 1350408415, 1350408371, 1350408259, 1350408164, 1350408197, 1350408431, 1350408373]",warehouse,1,,,0.0,
120.05107764529758,0.8223498818702885,"POLYGON ((508157.35444376484 5407796.71637742, 508149.13973979844 5407807.531572855, 508142.03448385285 5407802.507806687, 508150.08063414425 5407791.503379586, 508157.35444376484 5407796.71637742))","[1350408178, 1350408349, 1350408241, 1350408271, 1350408178]",yes,1,,,0.0,
360.68042470165994,2.4706609092063707,"POLYGON ((508185.5441710356 5407749.158021124, 508184.84026265156 5407748.645644635, 508181.4946852667 5407752.598113157, 508179.1117638284 5407750.793799623, 508171.46526453306 5407759.475482531, 508173.43731431785 5407761.156913558, 508175.0987452159 5407759.414100267, 508181.9620616167 5407764.259694542, 508188.1947643729 5407768.659725017, 508190.68744428846 5407765.684235984, 508197.2062904537 5407770.16250943, 508206.6639327794 5407757.781825687, 508205.0435181255 5407756.578896003, 508202.8513525796 5407754.841549648, 508199.2700977334 5407759.327239357, 508185.5441710356 5407749.158021124))","[1350408342, 1350408136, 1350408348, 1350408405, 1350408294, 1350408191, 1350408421, 1350408354, 1350408154, 1350408377, 1350408266, 1350408175, 1350408188, 1350408283, 1350408237, 1350408342]",yes,1,,,0.0,
172.88766026870246,1.184280472840612,"POLYGON ((508028.2436054939 5407611.322344764, 508035.3235223658 5407613.789201453, 508036.2356246673 5407637.990480571, 508029.7241952807 5407638.370186701, 508028.2436054939 5407611.322344764))","[1350408395, 1350408278, 1350408186, 1350408229, 1350408395]",yes,1,,,0.0,
107.34836517956722,0.7353363014800355,"POLYGON ((508078.09566967323 5407751.024795103, 508086.5792795264 5407757.239907575, 508093.11607461044 5407749.390216617, 508084.47831607715 5407743.174871273, 508078.09566967323 5407751.024795103))","[1350408221, 1350408281, 1350408187, 1350408417, 1350408221]",yes,1,,,0.0,
72.70251806772961,0.49801224876394784,"POLYGON ((508221.5894217966 5407740.851557631, 508230.1969999056 5407747.522835165, 508225.68995593884 5407752.6185355615, 508217.2367531106 5407745.791865095, 508221.5894217966 5407740.851557631))","[1350408441, 1350408167, 1350408402, 1350408438, 1350408441]",yes,1,,,0.0,
566.115268534618,3.877889589462134,"POLYGON ((508205.5389523657 5407724.109194966, 508196.6680477174 5407736.779762053, 508195.656339598 5407735.933446613, 508185.5441710356 5407749.158021124, 508199.2700977334 5407759.327239357, 508202.8513525796 5407754.841549648, 508205.0435181255 5407756.578896003, 508213.5086086188 5407745.330619286, 508211.2579157895 5407743.459789201, 508218.1277782893 5407733.865489798, 508205.5389523657 5407724.109194966))","[1350408361, 1350408206, 1350408445, 1350408342, 1350408237, 1350408283, 1350408188, 1350408418, 1350408316, 1350408158, 1350408361]",yes,1,,,0.0,
470.5130771498905,4.705130771498905,"POLYGON ((508067.8249472009 5407721.763228098, 508084.16582123045 5407700.42150653, 508070.5282659723 5407689.808052482, 508053.99738441245 5407710.582613363, 508055.7052064318 5407712.285854126, 508067.8249472009 5407721.763228098))","[1350408135, 1350408254, 1350408162, 1350408393, 1350408347, 1350408135]",industrial,1,,,0.0,
607.6493689677576,6.0764936896775765,"POLYGON ((508081.6521974023 5407733.121736171, 508083.08204134344 5407734.157611221, 508101.7471726248 5407709.562256235, 508086.3790799227 5407697.767936934, 508084.16582123045 5407700.42150653, 508067.8249472009 5407721.763228098, 508067.3100887798 5407722.4850378465, 508071.2329617415 5407725.358683117, 508081.6521974023 5407733.121736171))","[1350408144, 1350408138, 1350408356, 1350408245, 1350408254, 1350408135, 1350408194, 1350408360, 1350408144]",industrial,1,,,0.0,
1193.6902773509187,11.936902773509187,"POLYGON ((508040.5527981345 5407667.865921914, 508034.2802161503 5407675.72716951, 508013.29336117854 5407701.986848178, 508035.23186993663 5407718.359169722, 508062.77820950106 5407683.83858021, 508060.5787913244 5407681.990117582, 508060.0640264056 5407682.645230888, 508040.5527981345 5407667.865921914))","[1350408305, 1350408243, 1350408265, 1350408171, 1350408404, 1350408291, 1350408199, 1350408305]",industrial,1,,,0.0,
1570.7823630867372,10.75985918714415,"POLYGON ((508002.12116289994 5407650.95859203, 508004.5042476987 5407652.718364981, 507989.25120445836 5407673.150344322, 507993.22561361204 5407675.968427098, 507992.25448692346 5407677.512189871, 508007.6744383692 5407689.150696782, 508008.4468226145 5407687.99571884, 508015.15579509566 5407693.141023309, 508030.95848940226 5407673.34352735, 508034.2802161503 5407675.72716951, 508040.5527981345 5407667.865921914, 508047.2745327369 5407659.049334998, 508033.0751550324 5407651.069703889, 508030.33916838263 5407649.709594771, 508015.3766044248 5407641.551052921, 508002.12116289994 5407650.95859203))","[1350408153, 1350408375, 1350408414, 1350408314, 1350408201, 1350408443, 1350408211, 1350408137, 1350408350, 1350408243, 1350408305, 1350408322, 1350408419, 1350408325, 1350408160, 1350408153]",yes,1,,,0.0,
71.56190129986575,0.49019902390408043,"POLYGON ((508161.78118017496 5407675.678512114, 508169.6631211698 5407681.748360507, 508173.91413925076 5407676.051966051, 508166.3186608834 5407669.84913596, 508161.78118017496 5407675.678512114))","[1350408148, 1350408185, 1350408410, 1350408309, 1350408148]",yes,1,,,0.0,
